,alias,categories,city,id,latitude,longitude,price,rating,review_count,zip_code
21249,el-huarache-antojitos-mexicano-los-angeles,['mexican'],Los Angeles,f7_49McCm8ueDaOOu_gRvg,33.79164,-118.26373999999998,2,3.0,16.0,90744
21250,el-hatuchay-north-hollywood-2,"['peruvian', 'desserts', 'seafood']",North Hollywood,ghI86yaPuwy8LH2frVttWA,34.2019580305716,-118.41329568172199,2,3.5,174.0,91605
21251,el-happy-taco-pico-rivera,['mexican'],Pico Rivera,QpDle1_-DqM_QtG6Qfngfw,33.9691484,-118.0973716,1,3.5,19.0,90660
21252,el-habanero-mx-san-pedro,"['foodtrucks', 'mexican']",San Pedro,lF02bbgLY8s5UT4prwViMA,33.73447,-118.28759,1,4.5,31.0,90731
21253,el-guaniquito-restaurant-los-angeles,['salvadoran'],Los Angeles,rZWVH6UBFu9I91qcQ_gksA,33.973889,-118.309436,1,3.0,17.0,90047
21254,el-guanaco-restaurant-los-angeles-2,['salvadoran'],Los Angeles,pWtTqUZXGByDwwhpH0U_oA,34.056340000000006,-118.27593999999999,1,3.5,4.0,90057
21255,el-guanaco-restaurant-los-angeles,['salvadoran'],Los Angeles,_9eQldnHu-amupjQx7_u4A,34.0904312133789,-118.313270568848,1,4.0,39.0,90038
21256,el-guacamole-mexican-food-wilmington,['mexican'],Wilmington,164aJOrhQL6_GYSV9wx4fQ,33.7908439,-118.2665103,1,4.0,1.0,90744
21257,el-grullense-los-angeles-3,['mexican'],Los Angeles,Xi_Vy7o_zixMFb21vH0tDw,34.047,-118.28618,1,4.5,90.0,90006
21258,el-grullense-los-angeles-2,"['foodtrucks', 'mexican']",Los Angeles,BjTjc1jajyxOUuIiD_eGqA,34.0259946252741,-118.258833177388,1,4.5,12.0,90011
21259,el-grullense-gorman,['mexican'],Gorman,kn38CcgbwC_6BmhJTt961A,34.7958801803028,-118.851344910308,1,3.5,146.0,93243
21260,el-grullense-castaic,"['mexican', 'foodstands']",Castaic,t0tUOexNM4VupAYCsiQlEg,34.49282439,-118.61934450000001,1,4.0,3.0,91384
21261,el-gringo-redondo-redondo-beach,['mexican'],Redondo Beach,UpHF9JAdKrZR4LpFUU77jg,33.8386052,-118.3784142,2,3.0,152.0,90277
21262,el-gringo-mexican-restaurant-manhattan-beach,['mexican'],Manhattan Beach,8R5Lt1cORszepmzbCCMfSA,33.88532554,-118.39633149999999,2,3.5,201.0,90266
21263,el-gringo-mexican-restaurant-hermosa-beach,['mexican'],Hermosa Beach,aJz9LZAz3WC1rlqBAIqTXQ,33.8725226,-118.4052992,2,3.5,213.0,90254
21264,el-gringo-mexican-restaurant-el-segundo,['mexican'],El Segundo,dgQj4wVGrmkhCjSSO9wLVA,33.9215049743652,-118.41558837890601,2,3.5,77.0,90245
21265,el-granero-restaurant-huntington-park,['mexican'],Huntington Park,PlFqlLis5Z_V7Kd6wvalpQ,33.97718,-118.22281000000001,2,4.0,68.0,90255
21266,el-gran-burrito-los-angeles,['mexican'],Los Angeles,SVd64a66m_wNMCz_4brrRA,34.09064910000001,-118.29260320000002,1,3.5,331.0,90029
21267,el-gordito-arleta,"['foodtrucks', 'mexican']",Arleta,4_KegQppOftwwTK8WY-t_A,34.23059,-118.43628999999999,1,4.5,20.0,91331
21268,el-globo-bakery-montebello,['bakeries'],Montebello,oRKTolD0RmhLWxsMTbSULA,34.00943970000001,-118.1046186,1,3.5,16.0,90640
21269,el-gaucho-meat-market-redondo-beach,"['grocery', 'latin', 'argentine']",Redondo Beach,bxqgzwoSUSfIfjaeSkEBOg,33.888028681159604,-118.36248851171499,1,4.0,310.0,90278
21270,el-gatito-hambriento-tacos-east-los-angeles,"['streetvendors', 'mexican']",East Los Angeles,aWzim9wl2pxE7i1J8W8j0Q,34.0557213,-118.1784821,1,4.0,4.0,90063
21271,el-gallo-pinto-azusa,['nicaraguan'],Azusa,wrIakVx4ucS0J-YIdf2uNg,34.113605,-117.90824599999999,2,3.5,174.0,91702
21272,el-gallo-grill-los-angeles,['mexican'],Los Angeles,RjpNvz_6q2TRUt66t0Kp2Q,34.04064221,-118.16824140000001,2,4.0,206.0,90022
21273,el-gallo-giro-panorama-city-2,['mexican'],Panorama City,dpgEB4MwruEZSwxvE3g6Xg,34.22193,-118.44921000000001,1,3.5,197.0,91402
21274,el-gallo-giro-lynwood,['mexican'],Lynwood,iCSr-l0xtXglB3bJ9gnukA,33.930075099999996,-118.21337009999999,2,2.5,92.0,90262
21275,el-gallo-giro-los-angeles-3,['mexican'],Los Angeles,0JBI-LPhqz9gl7ABDigxBA,34.2011375427246,-118.588584899902,1,3.0,126.0,91303
21276,el-gallo-giro-los-angeles-2,['mexican'],Los Angeles,CyUfjTpoIgNghGlqfz9aEw,34.015389899999995,-118.26451000000002,1,2.5,18.0,90011
21277,el-gallo-giro-los-angeles,['mexican'],Los Angeles,qOU9r5A5JvU6rDrVL0U7VQ,34.01834716,-118.1485105,1,3.0,96.0,90022
21278,el-gallo-giro-huntington-park-2,['mexican'],Huntington Park,B0JI15jZEME2ktkEeLWyyg,33.97438427,-118.2249112,1,3.0,167.0,90255
21279,el-gallo-bakery-los-angeles,['bakeries'],Los Angeles,jNwvKHF5wdHGFRN5ztFPJw,34.04031754,-118.16769409999999,1,4.0,225.0,90022
21280,el-gallito-market-and-restaurant-el-monte,"['meats', 'mexican']",El Monte,N8RqtfcBBSoTuLy5Xk0ZLg,34.0600473,-118.01418400000001,1,3.5,41.0,91732
21281,el-gallito-los-angeles,['mexican'],Los Angeles,5uLYahGUuZUOCuWXaJjD9w,34.03731,-118.1937,2,3.5,17.0,90063
21282,el-floridita-los-angeles,"['cuban', 'danceclubs']",Los Angeles,h6wNgfP81asMfalie36JsA,34.094102,-118.327348,2,3.5,431.0,90038
21283,el-flamin-taco-truck-los-angeles-4,"['foodtrucks', 'tacos']",Los Angeles,bkXtGXX5kWjeGcl3VwIEaw,34.07739,-118.26316000000001,1,4.0,190.0,90026
21284,el-flamin-taco-los-angeles-los-angeles,"['foodtrucks', 'mexican', 'hotdogs']",Los Angeles,YQsERvSEm65F4lujOIwJiQ,34.0977699068154,-118.324053748902,1,4.0,23.0,90028
21285,el-flamin-taco-los-angeles-13,"['mexican', 'foodtrucks']",Los Angeles,QmkcjISaVPchFil1BTxrtQ,34.06505,-118.29207,1,4.0,690.0,90020
21286,el-flamin-taco-los-angeles-12,"['foodtrucks', 'mexican']",Los Angeles,sDFS4nYIBhlFi3Xzo_6OaQ,34.12462,-118.2657,1,4.0,42.0,90039
21287,el-flaco-tacos-los-angeles,"['foodstands', 'mexican']",Los Angeles,CWBP8CwYi7JKLaMb4oCg5Q,34.03357634,-118.1833882,1,4.5,71.0,90063
21288,el-fino-mexican-food-covina,"['sportsbars', 'mexican', 'breakfast_brunch']",Covina,b8YIDN_tfJ7MB3w5NQeBBQ,34.094809999999995,-117.86345,1,4.0,32.0,91724
21289,el-farolito-los-angeles,"['latin', 'seafood', 'mexican']",Los Angeles,eIZDdfLHZZZ9BpTKfp5X8Q,34.0473525,-118.2985445,1,4.0,18.0,90006
21290,el-faro-tacos-san-fernando-2,['mexican'],San Fernando,pZt8AMPj3Qj8mkz_yWKx3A,34.29742,-118.42255,1,4.0,312.0,91340
21291,el-fandango-restaurant-inglewood,['mexican'],Inglewood,YKNfcanNnHf8yXSRFESJwg,33.9458,-118.34986,1,4.0,11.0,90304
21292,el-espino-restaurant-baldwin-park,['salvadoran'],Baldwin Park,aBSNwAPY-FRqfe_qobatkw,34.079106,-117.989298,1,3.0,54.0,91706
21293,el-encanto-bar-lakewood,['sportsbars'],Lakewood,mttAvraDCv0-FDe5PDsFKQ,33.8389219748191,-118.07360538465599,1,4.0,7.0,90716
21294,el-eden-norwalk,"['mexican', 'juicebars']",Norwalk,KJW8_ZGgVfqbB160NLPO7w,33.9168929,-118.1073146,1,4.5,11.0,90650
21295,el-durango-grill-brea,['mexican'],Brea,R63TnepKxwzkhgfaYHVpGg,33.913532369424,-117.89326351136002,1,4.0,409.0,92821
21296,el-dorado-restaurant-bar-and-dancing-lancaster,['restaurants'],Lancaster,rC4tgExrNErcTkVo-33iAA,34.68758774,-118.1307983,1,1.0,1.0,93535
21297,el-dorado-pollos-a-la-brasa-pasadena,"['peruvian', 'chickenshop']",Pasadena,Ayo8MAj-FBTReSh0A_JWkg,34.15763,-118.14748,2,4.5,280.0,91103
21298,el-dorado-park-restaurant-and-event-center-long-beach,"['venues', 'golf', 'newamerican']",Long Beach,V4lB86qYLCpw94lqoXlp7A,33.7983106,-118.09902509999999,1,4.0,40.0,90815
21299,el-dorado-los-angeles-3,"['cocktailbars', 'lounges']",Los Angeles,ceNtDvoTnHtulSsYKCbcSQ,34.04823,-118.24833999999998,2,4.0,173.0,90013
21300,el-dorado-express-los-angeles,"['seafood', 'mexican']",Los Angeles,MqLwbN1enEzkmsLY8AXkOQ,34.03245042,-118.1544838,1,4.0,17.0,90022
21301,el-divino-salvador-del-mundo-restaurant-pupuseria-whittier,"['salvadoran', 'tradamerican']",Whittier,xl1noNkQ-Y6g6WmjOMUX4A,33.92065,-118.03723000000001,1,3.5,38.0,90604
21302,el-delfin-los-angeles,"['mexican', 'seafood']",Los Angeles,7vTqEt9WEv6diboZcHvvgA,34.025071000000004,-118.24977879999999,2,4.0,71.0,90021
21303,el-curtido-hacienda-heights,"['mexican', 'salvadoran']",Hacienda Heights,7ZBDh7EA9zr9YcMolyURyw,34.0087209,-117.9566078,1,3.5,170.0,91745
21304,el-criollo-van-nuys-4,"['cuban', 'bars']",Van Nuys,Ts7G7d6zFWrRf1opmhrwdg,34.1913495,-118.4485636,2,4.0,265.0,91405
21305,el-criollo-peruvian-cuisine-city-of-industry,['peruvian'],City of Industry,U3aSZV1R9CSyTj5WvQtuww,34.03267745,-117.96817759999999,2,4.5,141.0,91744
21306,el-criollo-bar-and-grill-burbank,"['cuban', 'musicvenues', 'bars']",Burbank,i74ZkEIngmWGxUT1qYSvEg,34.18342972,-118.32234950000002,2,4.0,223.0,91506
21307,el-coyote-mexican-cafe-los-angeles,['mexican'],Los Angeles,Pb9KCJOvzfE20vRmOGtOrg,34.07587433,-118.3492203,2,3.5,1684.0,90036
21308,el-corredor-los-angeles,"['mexican', 'salvadoran']",Los Angeles,MgiWWWP6oz7RhuQe6cV0fw,34.039429999999996,-118.29182,1,4.5,8.0,90007
21309,el-coraloense-bell-gardens,['seafood'],Bell Gardens,_ZsbDxHDfEs6a232eBYplw,33.9624499,-118.1478,2,4.0,384.0,90201
21310,el-condor-los-angeles,['mexican'],Los Angeles,fl6RC6MMp-b4QZoGuAzdhA,34.09063622,-118.27773,2,3.5,327.0,90026
21311,el-compadre-taqueria-y-birrieria-baldwin-park,['mexican'],Baldwin Park,xe-qfYZATHYDmFTXQdi39A,34.06770632,-117.9645871,1,4.0,4.0,91706
21312,el-compadre-restaurant-sun-valley,['mexican'],Sun Valley,TAwCkhkO8F6k6Tgn7gjGjg,34.22418,-118.365144,2,3.5,42.0,91352
21313,el-compadre-restaurant-los-angeles-2,"['mexican', 'beerbar', 'cocktailbars']",Los Angeles,l3uumT0kzI6RUfVErmitfQ,33.974871,-118.2708,3,2.5,17.0,90003
21314,el-compadre-los-angeles-9,"['mexican', 'cocktailbars']",Los Angeles,2hWFIL6qJI6FgqmKdXLFKA,34.07513,-118.25307,2,3.5,733.0,90026
21315,el-compadre-los-angeles-7,"['mexican', 'cocktailbars', 'seafood']",Los Angeles,1ZzhJds84q831qpnJC-ZFA,34.09769,-118.35205,2,3.5,1592.0,90046
21316,el-compa-restaurant-paramount,['mexican'],Paramount,dVFKSiNIScmVMWNFkZi6Ew,33.90345,-118.17721,1,3.0,24.0,90723
21317,el-comalon-mexican-food-paramount,['mexican'],Paramount,xSXB7bXvYkKN8uP_wZiQqA,33.897048950195305,-118.15975952148399,1,3.5,59.0,90723
21318,el-comalito-inglewood,['mexican'],Inglewood,HAaaIrA-uGoAL-dXU3-yEA,33.953056,-118.35993899999998,1,4.0,21.0,90301
21319,el-comalero-pupuseria-no-2-el-monte,['latin'],El Monte,Qc9TNxV8snbIqoFpBwt6gA,34.0675712,-118.0425197,1,2.5,40.0,91733
21320,el-comal-los-angeles,['mexican'],Los Angeles,2a_V53w2gTBVdHv72sSWOg,34.09105,-118.30819,1,4.5,45.0,90029
21321,el-comal-de-mexico-taco-truck-lennox,"['mexican', 'foodstands']",Lennox,w82_4ySVuAB_c6-Bxrd7ng,33.9381904602051,-118.350929260254,1,3.5,3.0,90304
21322,el-colmao-los-angeles,['cuban'],Los Angeles,1xe7ikU6Tr4Om5fGqRWsHg,34.046929999999996,-118.2873865,2,4.0,234.0,90006
21323,el-cochinito-restaurant-los-angeles,['cuban'],Los Angeles,7s6lIJrg0EMfHYG6tYTMqg,34.08875714,-118.27693049999999,2,4.0,709.0,90026
21324,el-coatepecano-pupuseria-south-gate,"['salvadoran', 'mexican']",South Gate,Pr9qZ_8_NzGLMIfQJMKOEg,33.94637,-118.22292,1,3.0,5.0,90280
21325,el-cinco-de-mayo-redondo-beach,['mexican'],Redondo Beach,1Q83YFde75v1Df2H3Mq0Xw,33.839304999999996,-118.391727,1,3.5,17.0,90277
21326,el-cihualteco-los-angeles,['mexican'],Los Angeles,vy-7LHhJW_0ajy5jROEC6g,34.0234718322754,-118.260414123535,1,4.5,24.0,90011
21327,el-cielo-compton,"['salvadoran', 'mexican']",Compton,HnzNUuttYxIW2Xd1RU7S2g,33.910859,-118.216558,1,4.0,13.0,90221
21328,el-cielito-cafe-south-gate-3,['coffee'],South Gate,bXNni9DQruvPDPv7Vg6OxQ,33.96547,-118.22551000000001,1,4.5,145.0,90280
21329,el-cid-restaurant-los-angeles,"['musicvenues', 'spanish']",Los Angeles,On1nQsBONmWpb0C_9OR6kw,34.093920000000004,-118.28245,2,3.0,642.0,90029
21330,el-churro-panzón-la-puente,"['streetvendors', 'mexican']",La Puente,8-Uc1Irw8j9WdyfhkZsbZQ,34.050135,-117.996624,1,4.5,11.0,91746
21331,el-cholo-santa-monica-2,"['mexican', 'bars']",Santa Monica,V2usEClDzXSr7udUs2UyZQ,34.024505615234396,-118.492240905762,2,3.5,1089.0,90401
21332,el-cholo-los-angeles-2,['mexican'],Los Angeles,JvYCa7lKBmAAnZMlbQxFrQ,34.04371,-118.26393,2,3.5,759.0,90015
21333,el-cholo-los-angeles,['mexican'],Los Angeles,f8NLMQ-60caG8ubf-y57eg,34.05019379,-118.30940249999999,2,3.5,1293.0,90006
21334,el-cholo-la-habra-2,['mexican'],La Habra,9KRWpewDdFs7fe3RwzOOrA,33.93873,-117.93722,2,3.5,593.0,90631
21335,el-cholo-cafe-pasadena-pasadena,"['mexican', 'cocktailbars', 'buffets']",Pasadena,TZnrnc4uIR6tGutDJiEPNw,34.1456628,-118.1448856,2,3.0,992.0,91101
21336,el-chino-restaurant-los-angeles,['mexican'],Los Angeles,69yBbwOQNCltLsa_wNW7ug,34.055332,-118.27848629999998,1,4.0,9.0,90057
21337,el-chilito-restaurant-downey,['mexican'],Downey,-udqTFSW9tSFjCaqm6LJdA,33.9208912,-118.15411409999999,1,3.5,155.0,90242
21338,el-chilito-bellflower,['mexican'],Bellflower,lbKu3W4n1oL3ob5tJdTduA,33.888946533203104,-118.138496398926,1,3.5,3.0,90706
21339,el-chile-bravo-long-beach,['mexican'],Long Beach,s2GqdVchTQ3n2oVGZJi43g,33.80342113,-118.1425131,1,3.5,185.0,90815
21340,el-chilaquil-lancaster-7,"['mexican', 'seafood']",Lancaster,yOc8jnwnIb8iu-RpjWbtrQ,34.6888426909941,-118.110649492309,1,3.5,65.0,93535
21341,el-chavo-taco-stop-pasadena,"['mexican', 'foodtrucks']",Pasadena,l9V01CSF606faQiQ9pvyTQ,34.145522,-118.14768400000001,1,4.5,59.0,91103
21342,el-chato-taco-truck-los-angeles-2,"['mexican', 'foodtrucks']",Los Angeles,bvpxd7o3RZtz50YLpDsgLA,34.0571251,-118.346074,1,4.5,1268.0,90019
21343,el-charro-taco-shop-downey,['mexican'],Downey,hWSjkneBWTmp9yjfHnFoFg,33.966509499999994,-118.11594509999999,1,3.5,53.0,90240
21344,el-charro-restaurant-montrose,"['mexican', 'cafes']",Montrose,1lqc2-tVzVBlfac2n--QFA,34.2046671,-118.22560209999999,2,3.5,148.0,91020
21345,el-charro-restaurant-los-angeles-2,['mexican'],Los Angeles,woc6XiiP0pETqgn3AdhyzA,34.000110600000006,-118.4411392,1,4.0,90.0,90066
21346,el-charro-restaurant-los-angeles,['mexican'],Los Angeles,X0uDdyc0qh1wRwi6STzC2Q,34.0572875,-118.26947679999999,1,3.5,107.0,90017
21347,el-chamizal-huntington-park,['mexican'],Huntington Park,9IQWc55hqrOrQ-rPF-UJgQ,33.9752,-118.22561,2,3.0,137.0,90255
21348,el-chamango-industry-2,"['shavedice', 'hotdog', 'mexican']",Industry,I81ZYDQz5Xn7GdfXCnk6Vg,33.993970000000004,-117.928618,1,3.0,23.0,91748
21349,el-chamango-el-monte,['mexican'],El Monte,vhc1S0oG3qdm2Ik8dtpJOA,34.0741,-118.03651,1,3.5,21.0,91731
21350,el-chalateco-los-angeles-2,['restaurants'],Los Angeles,AfK44brZi9-55939-jrX5w,34.0327148884535,-118.295651525259,1,4.5,17.0,90007
21351,el-chalateco-los-angeles,"['mexican', 'salvadoran']",Los Angeles,QTrd0rEn_BZV6_9M7LbCnQ,34.08461,-118.17836000000001,1,4.5,38.0,90032
21352,el-ceviche-loco-bell,"['mexican', 'seafood']",Bell,H_L6Geho-v3lekdqzlTH1A,33.971379999999996,-118.19525,2,4.0,263.0,90201
21353,el-cevichazo-palmdale,"['seafood', 'mexican']",Palmdale,ZZcObwa4txXs4t10TcGvRw,34.57960057,-118.080075,2,3.0,117.0,93550
21354,el-cemitero-poblano-los-angeles,['mexican'],Los Angeles,LuRJZaHZ40YMV09j1WhefQ,34.03188,-118.19793999999999,1,4.0,17.0,90063
21355,el-caserio-los-angeles,"['latin', 'italian', 'diners']",Los Angeles,ks1cFOtpTyBZCMnGmPNxzw,34.077774100000006,-118.2803541,2,3.5,657.0,90026
21356,el-cartel-los-angeles,['mexican'],Los Angeles,Bq6I52mOTyC2iDHU2rh_5w,34.0625121510041,-118.348814569312,1,4.0,489.0,90036
21357,el-carrusel-bakery-van-nuys,"['bakeries', 'salvadoran']",Van Nuys,lDUUbgvi3YqY2FJg1uSosg,34.187048,-118.457057,1,4.0,69.0,91401
21358,el-carrusel-bakery-reseda,"['bakeries', 'salvadoran']",Reseda,-kYFEbTsGHZw_LKfx_8xxQ,34.193871,-118.5360479,1,4.0,107.0,91335
21359,el-carpintero-burbank,['mexican'],Burbank,gZUuWeDYjzVyS1E0SIfgZg,34.148944,-118.34279099999999,1,4.5,235.0,91505
21360,el-carmen-los-angeles,"['mexican', 'cocktailbars']",Los Angeles,rX4XXEwzSea-EJxuMYAFvw,34.0720873,-118.367282,2,4.0,948.0,90048
21361,el-cariso-golf-course-sylmar,"['golf', 'venues']",Sylmar,yett08P9IRMRMLHVSPrKwg,34.31496,-118.41462,2,3.5,44.0,91342
21362,el-carbonero-palmdale,['spanish'],Palmdale,zYYEMagurc4dSkOIikXqFA,34.578679,-118.12626000000002,2,2.5,57.0,93550
21363,el-carbonero-los-angeles,"['bakeries', 'salvadoran']",Los Angeles,5kpVvuCT4rrjdlGSGXleKQ,34.232330299999994,-118.4681625,1,2.0,12.0,91343
21364,el-carbonero-bakery-panorama-city,"['bakeries', 'salvadoran']",Panorama City,wD1uui2_T7hXal56BE3r_g,34.24297,-118.450806,2,3.5,16.0,91402
21365,el-caporal-sun-valley-2,['mexican'],Sun Valley,oRFXb2SHyn7M30QKJmYxxQ,34.2243078,-118.39615500000001,1,4.0,46.0,91352
21366,el-caporal-restaurant-sylmar,['mexican'],Sylmar,za17g7s1qU-R3-vcSmu8Fg,34.307463500000004,-118.430529,1,4.0,68.0,91342
21367,el-caporal-no-2-sun-valley,['mexican'],Sun Valley,riSNSjqtASP3syKBeOZGsg,34.21665,-118.37097,1,4.0,22.0,91352
21368,el-caporal-altadena,"['mexican', 'seafood', 'burgers']",Altadena,wgDN1YINgiRMPpNIq-w57g,34.1819,-118.150267,2,4.5,154.0,91001
21369,el-capitan-east-los-angeles,"['foodtrucks', 'streetvendors', 'mexican']",East Los Angeles,UgGAyTIEglz7r7Dwm99reQ,34.01758082,-118.1652392,1,3.5,9.0,90022
21370,el-canito-cigars-el-monte,"['tobaccoshops', 'cigarbars']",El Monte,HIadIIKi8q5l2B5t5U34Pg,34.071891784668004,-118.013885498047,2,5.0,21.0,91732
21371,el-caney-market-el-monte,"['grocery', 'mexican']",El Monte,SuzcejYTChSWG6__T1KsHw,34.06313,-118.05331000000001,1,4.5,9.0,91733
21372,el-canelo-tacos-al-vapor-los-angeles,['tacos'],Los Angeles,YkrgFBDkvK0zMtnptH-CTQ,34.0163238711152,-118.13799597322901,1,4.0,45.0,90022
21373,el-candelareño-restaurant-los-angeles,['salvadoran'],Los Angeles,1vSBRGcSnbaQ3rQw3JFzGw,33.9963216,-118.2828449,1,3.0,4.0,90037
21374,el-cancun-mexican-restaurant-reseda,"['mexican', 'seafood']",Reseda,PAFg6MxnpZnoNDDPVMae8g,34.20199585,-118.53439329999999,2,4.0,43.0,91335
21375,el-camino-mexican-grill-whittier,['mexican'],Whittier,V04cdUSkJ2ljRqmU2fOBJA,33.999717,-118.0557899,1,4.0,164.0,90601
21376,el-camino-family-restaurant-whittier-2,['mexican'],Whittier,w8fQDCquuPnpjQxDrSMftg,33.937872799999994,-118.04296770000002,1,4.0,111.0,90605
21377,el-camino-club-huntington-park,['wine_bars'],Huntington Park,6VNpcofFSn_C7P6J1kE8DA,33.96945,-118.23052,2,3.0,2.0,90255
21378,el-camichin-authentic-mexican-and-seafood-covina,"['seafood', 'mexican']",Covina,ot6nqRBicVxc6m-A7qy2kw,34.08873,-117.89043999999998,2,4.0,264.0,91723
21379,el-camaronero-restaurant-sylmar,['mexican'],Sylmar,AqdKL6Nb5Eg9m-bhvLoFEQ,34.296793,-118.456249,1,4.0,39.0,91342
21380,el-camaronero-2-sylmar,"['mexican', 'importedfood']",Sylmar,aUM5B0CYG9Z2tRZIJWa7kw,34.31839,-118.46428999999999,1,3.5,32.0,91342
21381,el-camaron-pelao-palmdale,"['seafood', 'mexican']",Palmdale,1k1rIGitaxxTu4Kq4LpRyw,34.579182,-118.082503,2,3.0,28.0,93550
21382,el-camaron-pelado-los-angeles,"['mexican', 'seafood', 'bars']",Los Angeles,GS-MDD8-l0aA1gciNAJNHg,34.07869,-118.21471000000001,2,4.0,238.0,90031
21383,el-camacho-restaurante-nicaraguense-los-angeles,['nicaraguan'],Los Angeles,RKffuJRw5dfAaqiQpzAMNA,34.04394,-118.30098999999998,1,4.0,59.0,90006
21384,el-calamar-los-angeles,['mexican'],Los Angeles,iHtJW-7ptTtO7FTe3foWgA,34.27760728,-118.42157720000002,1,4.5,12.0,91331
21385,el-café-by-primera-taza-los-angeles-2,['coffee'],Los Angeles,Jgw2OXolwlkqZXsYSr-yvg,34.0383799,-118.22345,1,4.5,157.0,90023
21386,el-cafetalito-commerce,['salvadoran'],Commerce,ZQvwADQSwj-qfDx5AVJLHw,34.001740000000005,-118.16486,2,4.5,130.0,90040
21387,el-cafetalito-2-los-angeles-3,['salvadoran'],Los Angeles,pR17uWbT3SK96y6WncOXbQ,34.2285032,-118.43431629999999,1,2.5,26.0,91331
21388,el-cafetal-van-nuys-2,['salvadoran'],Van Nuys,WSQOLevx9LZGcD0QRRmJbQ,34.1874847412109,-118.44922637939501,1,2.5,22.0,91405
21389,el-cafetal-salvadorian-restaurant-los-angeles,['salvadoran'],Los Angeles,ZDr8mXcssUDGgMnpIyQmew,34.0909849,-118.2967977,2,4.0,41.0,90029
21390,el-cafetal-los-angeles-2,"['mexican', 'salvadoran']",Los Angeles,6vJs-CEMmHi91MLoAyGVpA,34.18743345,-118.4490229,2,2.0,22.0,91401
21391,el-cabrito-pomona,['mexican'],Pomona,FzfCu_ElHkEYcBLbVuHuCA,34.0345458984375,-117.732177734375,2,3.5,45.0,91766
21392,el-burro-tacos-and-beer-carson,"['mexican', 'tapasmallplates']",Carson,acAdrm8IOakPiBVeAYtx4A,33.87228179,-118.26657240000002,1,4.0,210.0,90746
21393,el-burrito-panzon-los-angeles,['mexican'],Los Angeles,GBqQv1m787XpGy8qyoEHYQ,34.0666,-118.27093,1,4.0,65.0,90057
21394,el-burrito-loco-palmdale,['mexican'],Palmdale,ai7SvdijCXYYnziVINFK6Q,34.57956,-118.07513999999999,1,3.0,51.0,93550
21395,el-burrito-junior-lomita,['mexican'],Lomita,tI0WLcQmJBdbkWQDHhdfmg,33.78951766,-118.31115870000001,1,3.5,124.0,90717
21396,el-burrito-jr-torrance-2,['mexican'],Torrance,BEAq7k8ryLL_P_KZHCU-2Q,33.805679999999995,-118.35333999999999,1,3.5,198.0,90505
21397,el-burrito-jr-torrance,['mexican'],Torrance,DWLHnGyn-5FF8W9qccA_tw,33.83852791,-118.35544920000001,1,3.0,459.0,90503
21398,el-burrito-jr-seal-beach,['mexican'],Seal Beach,UakcyYrfhgQ3wbp6iy7csg,33.73984528,-118.105278,1,3.5,277.0,90740
21399,el-burrito-jr-redondo-beach,['mexican'],Redondo Beach,9E4PO0-AKLowNegzhorHaw,33.82715026,-118.38579879999999,1,4.0,573.0,90277
21400,el-burrito-grill-long-beach-2,['mexican'],Long Beach,kBTPopEnQu214pdCIwVCdg,33.782503999999996,-118.13177979999999,1,3.5,243.0,90804
21401,el-burrito-grill-long-beach,['mexican'],Long Beach,2_nVLc_2SjdD6-w1gEcyzg,33.832796,-118.1254804,1,3.5,325.0,90808
21402,el-bukanas-west-covina,['mexican'],West Covina,8LBDNj5EQpxVZOFKTfyOAA,34.050464,-117.90846200000001,1,3.0,148.0,91791
21403,el-bukanas-long-beach,['mexican'],Long Beach,t6kjaoVF07Xz2qia61XPWw,33.7824669,-118.19525149999998,1,4.5,44.0,90813
21404,el-bukanas-hacienda-heights,['mexican'],Hacienda Heights,6ef8PtmQAjIHk-cYfiwKBA,34.0098646,-117.9602508,1,4.0,119.0,91745
21405,el-bukanas-covina,['mexican'],Covina,LTL16HF0tYy4IkplGHY-vg,34.08644,-117.88983,1,3.5,204.0,91723
21406,el-bukanas-azusa,['mexican'],Azusa,2OTT2_xYlMbge8kBg2HFTQ,34.1145668029785,-117.908065795898,1,3.0,50.0,91702
21407,el-buen-sabor-pupusas-lynwood,"['salvadoran', 'soup']",Lynwood,_RGeKWhFeasnjojFTBnxLA,33.936502000000004,-118.20743600000002,1,4.0,42.0,90262
21408,el-buen-sabor-los-angeles,"['mexican', 'salvadoran']",Los Angeles,YQkIClvkKkSsOdU3CrlcYQ,34.094943,-118.207959,1,3.5,34.0,90065
21409,el-buen-gusto-whittier-3,['mexican'],Whittier,a64nF_CSbpA4aVSdKA8waw,33.9981076149996,-118.05505772596901,2,4.0,156.0,90601
21410,el-buen-gusto-restaurant-los-angeles-2,['salvadoran'],Los Angeles,BbUbfewbViDaZ_TcMWsG6Q,34.11633,-118.26201,1,3.5,427.0,90039
21411,el-buen-gusto-restaurant-lancaster,['mexican'],Lancaster,xUXKgcYngzXVoX0mJYBxzg,34.689337,-118.155897,1,3.5,4.0,93534
21412,el-buen-gusto-pomona,['salvadoran'],Pomona,iYs_tNhCWb3eFs4H4I4k_Q,34.060978999999996,-117.754475,1,4.0,184.0,91768
21413,el-buca-restaurant-vernon,['seafood'],Vernon,dW9SZasDnQ1dSM8se6JnpQ,34.00244141,-118.2405548,1,5.0,16.0,90058
