,alias,category,city,id,latitude,longitude,price,rating,review_count,zip_code,ave_agi
144,el-pollo-loco-los-angeles-69,"['hotdogs', 'mexican']",Los Angeles,8SeY_Qnzuk1phcnqHGl1gA,34.0698928833008,-118.26791381835899,1,2.0,117.0,90026.0,44.19129737
145,el-majahual-pupuseria-los-angeles,['salvadoran'],Los Angeles,iOBe81a8lSk3V4lk_C-M3g,34.0698623657227,-118.265830993652,1,3.5,42.0,90026.0,44.19129737
146,el-flamin-taco-truck-los-angeles-4,"['foodtrucks', 'tacos']",Los Angeles,bkXtGXX5kWjeGcl3VwIEaw,34.07739,-118.26316,1,4.0,190.0,90026.0,44.19129737
147,el-condor-los-angeles,['mexican'],Los Angeles,fl6RC6MMp-b4QZoGuAzdhA,34.090636215623306,-118.27773001045,2,3.5,326.0,90026.0,44.19129737
148,el-compadre-los-angeles-9,"['mexican', 'cocktailbars']",Los Angeles,2hWFIL6qJI6FgqmKdXLFKA,34.07513,-118.25307,2,3.5,732.0,90026.0,44.19129737
149,el-cochinito-restaurant-los-angeles,['cuban'],Los Angeles,7s6lIJrg0EMfHYG6tYTMqg,34.0887571355407,-118.276930530164,2,4.0,708.0,90026.0,44.19129737
150,el-caserio-los-angeles,"['latin', 'italian', 'diners']",Los Angeles,ks1cFOtpTyBZCMnGmPNxzw,34.077774100000006,-118.2803541,2,3.5,655.0,90026.0,44.19129737
151,eightfold-coffee-los-angeles-4,['coffee'],Los Angeles,I90wd2SGfFc6vmja57qpxA,34.0710914418663,-118.250747892565,2,4.0,218.0,90026.0,44.19129737
152,echoplex-los-angeles,"['musicvenues', 'bars', 'danceclubs']",Los Angeles,ruiW9h7GIcN4y1OAhOen5Q,34.077587,-118.2605384,2,3.5,495.0,90026.0,44.19129737
153,echo-park-market-los-angeles-5,"['beer_and_wine', 'convenience', 'delis']",Los Angeles,i4GGQUXaStP5LAHa65a4FA,34.0869140625,-118.250503540039,2,4.0,13.0,90026.0,44.19129737
154,drink-houz-los-angeles,"['coffee', 'juicebars', 'breakfast_brunch']",Los Angeles,LXZh0WKlIc8GMMsd_XrWEA,34.0755378,-118.2814473,2,4.5,145.0,90026.0,44.19129737
155,doña-garnacha-taco-truck-los-angeles-2,"['foodstands', 'mexican']",Los Angeles,PwEU_ZVcX91vzNznIlT-uQ,34.0776194043274,-118.263471800194,1,4.5,9.0,90026.0,44.19129737
156,doubting-thomas-los-angeles-4,"['coffee', 'breakfast_brunch', 'coffeeroasteries']",Los Angeles,8zuw4OVrmrsa4KApcp2edA,34.071827319502304,-118.27319966430599,2,4.5,201.0,90026.0,44.19129737
157,dominos-pizza-los-angeles-51,"['pizza', 'chicken_wings', 'sandwiches']",Los Angeles,90WjnCrzq5QNkdcruR0h8Q,34.073535,-118.25118700000002,1,3.5,55.0,90026.0,44.19129737
158,dominos-pizza-los-angeles-39,"['pizza', 'chicken_wings', 'sandwiches']",Los Angeles,_itK_6yZqDt0W1TDue-H0A,34.08854,-118.2764983,1,2.5,41.0,90026.0,44.19129737
159,dollar-hits-los-angeles-2,"['streetvendors', 'filipino']",Los Angeles,pxg3VJKR9sA7cJqgXFTrSw,34.07145,-118.27267,1,4.0,261.0,90026.0,44.19129737
160,dinette-los-angeles-2,"['cafes', 'pizza', 'sandwiches']",Los Angeles,QKyNV4tYSwNtKIpB41RMBA,34.0765991,-118.257843,2,3.5,220.0,90026.0,44.19129737
161,diablo-los-angeles-2,"['bars', 'tacos', 'beer_and_wine']",Los Angeles,_rNLDmwV1u_D2tiZLUFmYQ,34.0850744,-118.2745083,2,3.5,782.0,90026.0,44.19129737
162,dayglow-los-angeles-2,['coffee'],Los Angeles,RdZDOv-XBVrIXvnJQ63LLQ,34.085563531674,-118.27509900879299,2,4.5,111.0,90026.0,44.19129737
163,daw-yee-myanmar-corner-los-angeles-2,['burmese'],Los Angeles,XFWlU7sXDL3SIy7rmUVQpA,34.0825691093273,-118.27225267796801,2,4.5,317.0,90026.0,44.19129737
164,cuscatleca-bakery-los-angeles-2,"['bakeries', 'breakfast_brunch', 'customcakes']",Los Angeles,8_zyJT1yEAhJrGmb_KjKjQ,34.079832816195,-118.26918979328899,1,4.0,260.0,90026.0,44.19129737
165,counterpart-los-angeles-2,"['vegan', 'breakfast_brunch', 'cafes']",Los Angeles,Wr29KJSMjWVw6vj-dCmeCA,34.0813699307965,-118.254696540534,2,4.5,74.0,90026.0,44.19129737
166,cosa-buona-los-angeles-3,"['pizza', 'sandwiches']",Los Angeles,5_6Gn67IRK2AcHfwWjIARQ,34.07727,-118.26389,2,4.0,284.0,90026.0,44.19129737
167,combo-a-los-angeles,['chinese'],Los Angeles,njyf0pk4spqk5jRLUVlN-A,34.07817,-118.25676,1,4.5,233.0,90026.0,44.19129737
168,cliffs-edge-los-angeles,"['breakfast_brunch', 'newamerican', 'cocktailbars']",Los Angeles,fhtBoSbJC45QQ4rYrFHj6Q,34.0901908874512,-118.277725219727,3,4.0,1637.0,90026.0,44.19129737
169,cinnaholic-los-angeles,"['bakeries', 'vegan', 'desserts']",Los Angeles,H4myDD4D_iOAH0QvzOfDUQ,34.077145772299104,-118.264783054594,1,4.0,267.0,90026.0,44.19129737
170,chipotle-mexican-grill-los-angeles-60,"['mexican', 'hotdogs']",Los Angeles,QIH9aTg0nLXh4_aZMzugag,34.0771453743465,-118.26476045157101,1,3.0,39.0,90026.0,44.19129737
171,chibogs-los-angeles,"['filipino', 'karaoke']",Los Angeles,5c1GKrv1CjBFXBWheS8MXw,34.06985,-118.26584,2,4.0,45.0,90026.0,44.19129737
172,café-tropical-los-angeles-2,"['bakeries', 'sandwiches', 'cuban']",Los Angeles,REavVskm3ZTg04AvcOMVRw,34.08278,-118.27362,1,4.0,568.0,90026.0,44.19129737
173,button-mash-los-angeles,"['asianfusion', 'bars', 'arcades']",Los Angeles,H4ew518bqV4ew61g-brTrQ,34.0739776525894,-118.251562701852,2,4.0,599.0,90026.0,44.19129737
174,burrito-king-sunset-los-angeles,['mexican'],Los Angeles,lyzaGgYRg3vTm8enxGwmJQ,34.077724100000005,-118.2637577,1,3.5,250.0,90026.0,44.19129737
175,burger-king-los-angeles-36,"['hotdogs', 'burgers']",Los Angeles,KckVmgZAwIXNqfI5dIG6Fg,34.0785719018586,-118.26090826394899,1,2.5,36.0,90026.0,44.19129737
176,brite-spot-los-angeles-2,"['breakfast_brunch', 'tradamerican']",Los Angeles,L3rnYtOWFozTC2jAfWKXvQ,34.07798449720749,-118.26082558581801,2,3.0,106.0,90026.0,44.19129737
177,botanica-restaurant-and-market-los-angeles,"['newamerican', 'bars', 'coffee']",Los Angeles,9qDA6kGLxuZ0bOSYWet4uA,34.08847,-118.26875,2,4.0,247.0,90026.0,44.19129737
178,bomb-foods-los-angeles,['newamerican'],Los Angeles,OLQZLBrCwS5bPYfjHOCalA,34.0903484038359,-118.27728193522199,1,5.0,2.0,90026.0,44.19129737
179,bloom-and-plume-coffee-los-angeles-4,"['coffee', 'cafes', 'waffles']",Los Angeles,25TCXWyE3hW3vbeKUI0Ohg,34.06816,-118.26232,2,4.5,68.0,90026.0,44.19129737
180,black-hogg-sandwiches-los-angeles,"['sandwiches', 'salad', 'desserts']",Los Angeles,HLLICaNVSR0FJKIN80LrOg,34.0825531,-118.2731253,2,4.5,190.0,90026.0,44.19129737
181,beacon-echo-park-los-angeles,"['breakfast_brunch', 'coffee', 'cafes']",Los Angeles,Q1-0OhONa-EHjuIodqx7Og,34.073319,-118.26001200000002,2,4.0,132.0,90026.0,44.19129737
182,baskin-robbins-los-angeles-36,"['icecream', 'desserts', 'customcakes']",Los Angeles,73Og4Ib2JtGtPVDxa-9-cw,34.0888091,-118.2766178,1,3.5,25.0,90026.0,44.19129737
183,bar-henry-los-angeles,['bars'],Los Angeles,uE7I0tn8B5ws0aUOfflKUw,34.069037,-118.2507193,2,4.5,71.0,90026.0,44.19129737
184,bar-flores-los-angeles-6,['cocktailbars'],Los Angeles,XxJQEwgE-i6N1oolJ4vIOQ,34.0763375,-118.2567569,2,5.0,64.0,90026.0,44.19129737
185,bar-calo-los-angeles,"['cocktailbars', 'lounges', 'wine_bars']",Los Angeles,QxjU5TnmLpF6Y9hp3SpUeg,34.075508,-118.255245,2,4.0,53.0,90026.0,44.19129737
186,bar-bandini-los-angeles-2,['bars'],Los Angeles,8NtqxK2k3xQ8ODKm7-EJ0A,34.0771713256836,-118.265487670898,2,4.0,112.0,90026.0,44.19129737
187,bangkok-palace-los-angeles,['thai'],Los Angeles,GJLJ368dETITnVruS9Lo2g,34.0777913739074,-118.266602994823,1,4.0,229.0,90026.0,44.19129737
188,bahay-kubo-restaurant-los-angeles,['filipino'],Los Angeles,jsBYgXptlSR7L6yT-PWNyA,34.0712199,-118.27164,1,3.5,229.0,90026.0,44.19129737
189,baby-blues-bbq-los-angeles-4,"['bbq', 'catering']",Los Angeles,ziFEekgYx0kSfY1k2OvvLA,34.0782319760422,-118.26114825904399,2,3.5,180.0,90026.0,44.19129737
190,angelinos-donuts-los-angeles,"['donuts', 'icecream', 'sandwiches']",Los Angeles,iQh7bDgq5CKSoywFns4zEA,34.075922,-118.2557857,1,4.5,37.0,90026.0,44.19129737
191,andante-coffee-roasters-los-angeles-2,['coffee'],Los Angeles,rvJJaTTQ5rYN2fZNLUvWRA,34.07778,-118.26551,1,4.0,81.0,90026.0,44.19129737
192,alimento-los-angeles-2,['italian'],Los Angeles,yy6HIDpS1lwxjY_VmFC-mQ,34.089478,-118.26812,3,3.5,456.0,90026.0,44.19129737
193,ali-mama-cafe-los-angeles,"['coffee', 'hookah_bars']",Los Angeles,umrIxr_NL2KHOv0SE_KniQ,34.086378,-118.275051,1,4.5,134.0,90026.0,44.19129737
194,alfred-coffee-silverlake-los-angeles,"['coffee', 'bakeries', 'juicebars']",Los Angeles,06KzuIKBzaLwflT0SHq3Xw,34.0875624738865,-118.275644,2,3.5,214.0,90026.0,44.19129737
195,alejandra-s-quesadilla-cart-los-angeles,"['foodstands', 'mexican']",Los Angeles,RMi8jn4ZBnAL3-l1T7tjmA,34.0760671,-118.257599,1,4.5,161.0,90026.0,44.19129737
196,adamae-los-angeles,"['newamerican', 'mediterranean']",Los Angeles,9zD99gHhonJiBNFs5YnDXQ,34.076190000000004,-118.25656,3,4.5,55.0,90026.0,44.19129737
197,7-eleven-los-angeles-80,"['convenience', 'coffee']",Los Angeles,fZYkVW6V90GnyZ91YybQ1A,34.0830312795732,-118.259550253911,1,3.0,14.0,90026.0,44.19129737
198,7-eleven-los-angeles-16,"['convenience', 'coffee']",Los Angeles,ZF8XCTNW9e5pBy7iIp2paw,34.0776796284327,-118.266410082579,1,3.5,17.0,90026.0,44.19129737
199,7-eleven-los-angeles-152,"['convenience', 'coffee']",Los Angeles,NDulwLNtqgtQacbz2kaBqg,34.0892412234654,-118.268992,1,3.5,17.0,90026.0,44.19129737
200,33-taps-silver-lake-los-angeles-2,"['sportsbars', 'breakfast_brunch', 'gastropubs']",Los Angeles,HN11c9eMQZs6rcYhDrRW4w,34.0908543,-118.2783261,2,4.0,340.0,90026.0,44.19129737
201,1642-beer-and-wine-los-angeles,['bars'],Los Angeles,UkHouQ7wLTsCeUE7zLN_Xg,34.068254,-118.26235,2,4.5,181.0,90026.0,44.19129737
202,ô-banh-mi-los-angeles,"['vietnamese', 'sandwiches', 'coffee']",Los Angeles,XRbyfQZ7nWwJCOjRC8EW-g,34.09845,-118.2751,1,4.0,111.0,90027.0,70.23988955
203,zugo-liquitarian-truck-los-angeles,"['foodtrucks', 'coffee', 'juicebars']",Los Angeles,jw0CZknE-kaGaO2K7wROjQ,34.09996,-118.32625,2,4.5,34.0,90027.0,70.23988955
204,zoo-grill-los-angeles,"['hotdogs', 'tradamerican']",Los Angeles,VHcL2dBlks1VDAv76PfuDw,34.1485227574025,-118.286406951863,2,3.0,14.0,90027.0,70.23988955
205,zankou-chicken-hollywood-los-angeles,['mediterranean'],Los Angeles,GClRpiOELwMXxodrS-FN6Q,34.09846,-118.30019,1,3.5,1015.0,90027.0,70.23988955
206,yucas-los-angeles,"['mexican', 'burgers', 'hotdog']",Los Angeles,yyFYXpciJvklnRupotn6qw,34.109120000000004,-118.28707,1,4.0,764.0,90027.0,70.23988955
207,yen-sushi-and-sake-bar-los-angeles-los-angeles,['sushi'],Los Angeles,bxr0jgbsEcR0ScKs_4t1CQ,34.1098337138922,-118.28798962536501,2,4.0,243.0,90027.0,70.23988955
208,ye-rustic-inn-los-angeles,"['sportsbars', 'chicken_wings']",Los Angeles,JuxBxV7A5NKYABDWHNrmQA,34.1043717245734,-118.287837916436,2,3.5,617.0,90027.0,70.23988955
209,yais-on-vermont-los-angeles,['thai'],Los Angeles,VozmgI0h8R8GUdH8rRWCMA,34.1008569474244,-118.292515372491,2,3.5,283.0,90027.0,70.23988955
210,what-the-fish-los-angeles-5,"['sushi', 'seafood']",Los Angeles,L5eZArm-zHbCMgx-lg2dsA,34.1081472276243,-118.271613575263,2,4.0,348.0,90027.0,70.23988955
211,wendys-hollywood-10,"['burgers', 'hotdogs']",Hollywood,12N6ti4JfO74nFDybadpzg,34.095858,-118.291953,1,2.5,107.0,90027.0,70.23988955
212,vinoteca-farfalla-los-angeles-2,"['wine_bars', 'italian']",Los Angeles,af_9aJR2MIzGmaIRoYCASQ,34.107594,-118.287265,2,4.0,416.0,90027.0,70.23988955
213,vim-thai-chinese-restaurant-los-angeles-2,"['thai', 'chinese']",Los Angeles,21TIwq-BTC8O1BRx4CESew,34.101642,-118.301684,2,3.5,175.0,90027.0,70.23988955
214,viktor-benês-bakery-los-angeles,['bakeries'],Los Angeles,f7kX-iP6mgW_9VRcd9QWag,34.107761383056605,-118.272605895996,3,3.0,17.0,90027.0,70.23988955
215,vermont-restaurant-and-bar-los-angeles,['newamerican'],Los Angeles,A2pNpvh0oU8ofiBKvXzorQ,34.10228729999999,-118.29163359999998,2,4.0,4.0,90027.0,70.23988955
216,van-bakery-los-angeles,['bakeries'],Los Angeles,TspdqzOMb5RdB06XXZfyXQ,34.0982449,-118.3076681,1,4.0,89.0,90027.0,70.23988955
217,umami-burger-los-feliz-los-angeles-2,"['burgers', 'newamerican', 'gastropubs']",Los Angeles,MM3ktkBugHMa0joGSdBemQ,34.10076,-118.29043,2,3.5,1878.0,90027.0,70.23988955
218,tub-tim-siam-los-angeles,['thai'],Los Angeles,L2yfgrEDl_9D2sCB4BrnPg,34.103926200000004,-118.28721000000002,2,4.0,162.0,90027.0,70.23988955
219,tropicalia-brazilian-grill-los-angeles,"['brazilian', 'salad', 'sandwiches']",Los Angeles,o5X0ijLaZbW7OZA5GcOvxg,34.1072244,-118.2872751,2,4.0,562.0,90027.0,70.23988955
220,trophy-wife-bar-los-angeles,"['sportsbars', 'breakfast_brunch', 'burgers']",Los Angeles,2V6TNK0HdvjPA_Dk4LypXA,34.106028,-118.27328,2,4.5,92.0,90027.0,70.23988955
221,tomato-pie-pizza-joint-silver-lake,"['pizza', 'italian', 'sandwiches']",Silver Lake,LcL7LoUxlxswt6lzS9pG7w,34.103958,-118.273749,1,4.0,1000.0,90027.0,70.23988955
222,to-bake-and-be-los-angeles-3,['cupcakes'],Los Angeles,qX8DJIhNz-BXv020IwxSeA,34.10161,-118.30206,1,5.0,68.0,90027.0,70.23988955
223,tiki-ti-cocktail-lounge-los-angeles,['tikibars'],Los Angeles,WLOzhvZO0oEQO9QRTn_YwA,34.097488,-118.285796,2,4.5,871.0,90027.0,70.23988955
224,the-tropic-truck-los-angeles-5,"['foodtrucks', 'caribbean']",Los Angeles,be_D6z3oa1ddbHGHaWOu5A,34.125946044921896,-118.291015625,2,3.5,89.0,90027.0,70.23988955
225,the-trails-los-angeles,"['cafes', 'bakeries']",Los Angeles,HrurjBU0l19vzBP86D_YTQ,34.113971015122296,-118.307670183713,1,4.0,588.0,90027.0,70.23988955
226,the-study-los-feliz-los-angeles,"['cocktailbars', 'tradamerican', 'wine_bars']",Los Angeles,voRgFg6WIPxV3eAYtfrRzA,34.10249570000001,-118.2919049,2,3.5,76.0,90027.0,70.23988955
227,the-shrimp-lover-hollywood,"['cajun', 'seafood', 'thai']",Hollywood,-4IThJ5PPfW5LGGGJj_zAA,34.101394,-118.301261,2,4.0,540.0,90027.0,70.23988955
228,the-punchbowl-los-angeles,"['raw_food', 'vegan', 'juicebars']",Los Angeles,MjgVVthBE8O7Ft_XPRExng,34.1037293336785,-118.29127304129999,2,4.5,375.0,90027.0,70.23988955
229,the-lyric-hyperion-theatre-and-cafe-los-angeles-2,"['cafes', 'beer_and_wine', 'breakfast_brunch']",Los Angeles,3Vo90k-OyQMQ9mZR-qSVdw,34.09879,-118.27361,1,4.5,254.0,90027.0,70.23988955
230,the-inner-sanctum-cafe-los-angeles-2,"['cafes', 'coffee', 'sandwiches']",Los Angeles,KaVfKRkPm7YAJmzCGI42ng,34.09848,-118.30794,1,4.5,17.0,90027.0,70.23988955
231,the-guest-house-los-angeles-3,"['coffee', 'cocktailbars', 'newamerican']",Los Angeles,iYLyVP1uRs56wZ3FK_lCdw,34.102827600000005,-118.2872571,2,4.0,327.0,90027.0,70.23988955
232,the-gastrobus-los-angeles,['foodstands'],Los Angeles,-qSKfHvabfj0sE4OTCjVfA,34.12019,-118.28712,1,4.0,124.0,90027.0,70.23988955
233,the-friend-silver-lake,['cocktailbars'],Silver Lake,lIciD_8H5AsKn-8TYZVNmw,34.1060199,-118.2728416,2,4.0,102.0,90027.0,70.23988955
234,the-fix-burger-los-angeles,['burgers'],Los Angeles,rMPUk3S0KppytGvrsqmQ8g,34.104819899999995,-118.27272,2,4.5,637.0,90027.0,70.23988955
235,the-dresden-restaurant-los-angeles-2,"['lounges', 'tradamerican', 'jazzandblues']",Los Angeles,H_yVj1dSjqYacohidTiaIw,34.103099,-118.291665,2,4.0,824.0,90027.0,70.23988955
236,the-deli-at-little-doms-los-angeles,"['delis', 'breakfast_brunch', 'sandwiches']",Los Angeles,k0Ijaxtbsx3qyIcbGWshDQ,34.11092,-118.28721000000002,2,4.0,64.0,90027.0,70.23988955
237,the-coffee-bean-and-tea-leaf-los-angeles-16,['coffee'],Los Angeles,VnQwqTzbDQ7Wl5aG20x85A,34.1098436395928,-118.28781069964,1,4.0,198.0,90027.0,70.23988955
238,the-café-at-the-end-of-the-universe-los-angeles-2,"['newamerican', 'cafes']",Los Angeles,SCOwxDuF9Qjy0a00va8w6A,34.118347,-118.300804,2,2.5,68.0,90027.0,70.23988955
239,thai-town-noodle-los-angeles-2,"['thai', 'noodles']",Los Angeles,vive1FMYo0wsgNbRAjCchg,34.101518961841194,-118.301902484696,1,3.5,5.0,90027.0,70.23988955
240,thai-patio-los-angeles-3,['thai'],Los Angeles,YmrWRkG__OYCwWReYOA0-g,34.1018894,-118.3059524,2,3.5,1362.0,90027.0,70.23988955
241,thai-original-bbq-restaurant-los-angeles-4,['thai'],Los Angeles,juJBahmqCPSFyGVBfEVC4Q,34.10148,-118.30655,2,4.0,282.0,90027.0,70.23988955
242,thai-dessert-and-vegetarian-food-los-angeles,['desserts'],Los Angeles,9XgFWixyZFKKWj1D2-U7Bw,34.102013,-118.303238,1,4.0,10.0,90027.0,70.23988955
243,tenants-of-the-trees-los-angeles,"['cocktailbars', 'musicvenues']",Los Angeles,LSc4ZYo3B_mD6uB7KTmitg,34.10825,-118.27129,2,2.0,383.0,90027.0,70.23988955
244,taron-bakery-los-angeles,"['bakeries', 'armenian']",Los Angeles,8YJiPiz7JBy_ynIO-F3u7A,34.1015,-118.29743,1,4.5,79.0,90027.0,70.23988955
245,tacos-tu-madre-los-angeles-4,"['mexican', 'breakfast_brunch', 'tapasmallplates']",Los Angeles,oCOaVAQsdGpsClF2qlTRbw,34.104409000000004,-118.291583,2,3.5,569.0,90027.0,70.23988955
246,tabula-rasa-bar-los-angeles,"['wine_bars', 'beerbar']",Los Angeles,R6Dus0vKtfgFTOrRRgQOrg,34.1019088243172,-118.301480408157,2,4.5,130.0,90027.0,70.23988955
247,sushi-ai-los-angeles,"['sushi', 'japanese']",Los Angeles,J5OiWmshzD9Xf4NusZvhjA,34.10734650000001,-118.2872751,2,4.0,62.0,90027.0,70.23988955
248,subway-restaurants-los-angeles-26,['sandwiches'],Los Angeles,DyMV3wbaiDWJmh-TA5Po0A,34.105593659286605,-118.28694321949,1,2.0,53.0,90027.0,70.23988955
249,starfish-sushi-los-angeles-2,['sushi'],Los Angeles,ShOI5BcwdGyjFsv1SZkExw,34.1028678,-118.2919049,2,4.0,247.0,90027.0,70.23988955
250,starbucks-reserve-los-angeles-8,['coffee'],Los Angeles,WSTdNOub1aZidBZRmVdffw,34.11107,-118.28711,2,4.0,94.0,90027.0,70.23988955
251,starbucks-los-angeles-94,['coffee'],Los Angeles,p98gGan98KLIffAKaMw3Zg,34.101938,-118.291421,1,3.0,193.0,90027.0,70.23988955
252,starbucks-los-angeles-485,['coffee'],Los Angeles,V1sXO6aTg7TPaerHwGZBZg,34.107655,-118.273132,2,4.0,25.0,90027.0,70.23988955
253,starbucks-los-angeles-123,['coffee'],Los Angeles,VxNpDZRIxDFU40HbcyIP8g,34.10192,-118.309041,1,2.5,145.0,90027.0,70.23988955
254,standing-egg-coffee-los-angeles,['coffee'],Los Angeles,45hAJsw3OuYH1NpSbQzt-w,34.109043,-118.271781,2,4.5,119.0,90027.0,70.23988955
255,stamp-proper-foods-los-angeles,"['gluten_free', 'vegetarian', 'vegan']",Los Angeles,tfb4cmzXA0YmKg0L0ZViEw,34.1114549,-118.287726,2,4.0,279.0,90027.0,70.23988955
256,square-one-silverlake-los-angeles,"['tradamerican', 'coffee', 'breakfast_brunch']",Los Angeles,uD4jQJd6J3psFIkdduodug,34.1062467715253,-118.27233000976601,2,3.5,91.0,90027.0,70.23988955
257,spitz-los-feliz-los-angeles-2,"['bars', 'sandwiches', 'mediterranean']",Los Angeles,RgLppz8IyYLM6eQZklOv9w,34.102568,-118.287531,2,4.0,752.0,90027.0,70.23988955
258,speranza-los-angeles,['italian'],Los Angeles,X_QoHd32bFtUXOilyit44A,34.105764,-118.273017,2,4.0,574.0,90027.0,70.23988955
259,simply-thai-los-angeles,['thai'],Los Angeles,byukMZrb5EhsDU4TgH1GfQ,34.10466,-118.28712,2,3.5,248.0,90027.0,70.23988955
260,sidewalk-grill-los-angeles,"['mediterranean', 'salad', 'wraps']",Los Angeles,nqYbRGPmYA0X_sjSBtXpgw,34.1026289157429,-118.29194363537701,2,4.5,910.0,90027.0,70.23988955
261,siam-sunset-los-angeles,"['thai', 'noodles', 'soup']",Los Angeles,3hN9yMSoaASUmocHxPo6dw,34.09846,-118.30487,1,4.0,262.0,90027.0,70.23988955
262,shakeys-pizza-parlor-los-angeles-5,"['pizza', 'buffets']",Los Angeles,BxuNH57QW8yOyrA3wpjlxQ,34.097701801663106,-118.302928358316,2,3.5,139.0,90027.0,70.23988955
263,shabushi-los-angeles,"['japanese', 'sushi', 'hotpot']",Los Angeles,7BZjZLN-YDmFb4Y3N-3aJw,34.0982549,-118.3028954,2,4.5,428.0,90027.0,70.23988955
264,say-cheese-los-angeles,"['cheese', 'sandwiches', 'cafes']",Los Angeles,bhyaGTuJDfJcbSp7Mj-pJw,34.1081352233887,-118.271438598633,2,4.0,283.0,90027.0,70.23988955
265,sapp-coffee-shop-los-angeles,"['thai', 'coffee']",Los Angeles,T5XzED-R0r9KJz74EcHUNg,34.10199,-118.30323,1,4.0,892.0,90027.0,70.23988955
266,sanamluang-cafe-los-angeles-3,['thai'],Los Angeles,AyZUXwC5E-U6WInXGqcmcA,34.1014312,-118.3029659,1,3.5,1476.0,90027.0,70.23988955
267,sahags-basturma-sandwich-shop-los-angeles,"['sandwiches', 'armenian', 'breakfast_brunch']",Los Angeles,4hxkq3Sar631lNpnLHyqKA,34.0982549,-118.30288190000002,1,4.0,37.0,90027.0,70.23988955
268,ruen-pair-los-angeles,['thai'],Los Angeles,UdpE_5k2c3zsGBFdcAjMGA,34.1018849,-118.30513,2,4.0,1704.0,90027.0,70.23988955
269,rockwell-table-and-stage-los-angeles-3,"['lounges', 'newamerican', 'hookah_bars']",Los Angeles,d2ECD_VYVuRFg9b6q1XD1Q,34.102265100000004,-118.2917498,2,3.5,1227.0,90027.0,70.23988955
270,roccos-italian-market-and-deli-los-angeles,"['italian', 'delis', 'sandwiches']",Los Angeles,QOzowGzDejfQ2N4Rvrp40Q,34.1031036908857,-118.29191069626499,2,4.5,212.0,90027.0,70.23988955
271,rincon-oaxaqueno-restaurant-los-angeles-3,['mexican'],Los Angeles,slfI8TAtrJYFuQ5qcjs7Bg,34.0995,-118.30896,2,3.5,121.0,90027.0,70.23988955
272,rickys-fish-tacos-los-angeles-3,"['foodtrucks', 'tacos']",Los Angeles,oNHjZ3wC0F9l5KpuqHd45w,34.114824,-118.269945,1,4.5,1160.0,90027.0,70.23988955
273,rejuvenate-café-los-angeles-2,['cafes'],Los Angeles,CVAJKCg26ZHC-Py6Zi_BWA,34.0984153801504,-118.29286362855801,1,2.5,40.0,90027.0,70.23988955
274,reggies-bistro-los-angeles-2,['tradamerican'],Los Angeles,bmxl46kPe8t8ISzW1I6jEw,34.1482733007358,-118.28528,2,4.0,37.0,90027.0,70.23988955
275,raw-cane-super-juice-bar-los-angeles-2,"['juicebars', 'raw_food']",Los Angeles,9oIaDG5nLXId5wID0pLikg,34.09845,-118.30598,2,4.5,188.0,90027.0,70.23988955
276,purans-restaurant-los-angeles-3,['mediterranean'],Los Angeles,uOj7miDQtXfSR-urGUvOrA,34.109413235868004,-118.2872880705,2,4.0,245.0,90027.0,70.23988955
277,pony-ride-refreshment-stand-los-angeles,"['newamerican', 'foodstands']",Los Angeles,KAiggpfAzniSroLXsWvkeg,34.12112070000001,-118.2736148,1,4.5,2.0,90027.0,70.23988955
278,pinkberry-los-angeles-27,['icecream'],Los Angeles,GZuAHjxC_7An0HAWkro_gw,34.108896461737,-118.27169986142,1,3.5,127.0,90027.0,70.23988955
279,pink-elephant-liquors-and-deli-los-angeles,"['beer_and_wine', 'delis', 'pizza']",Los Angeles,2xVz5_dYgHQvDWeDF9hvjg,34.104675,-118.3091557,2,3.5,53.0,90027.0,70.23988955
280,pho-vt-los-angeles-3,"['vietnamese', 'thai']",Los Angeles,5nIVpJNgiAsOFqKaa7d6Jw,34.105730943108895,-118.287106342614,2,4.5,114.0,90027.0,70.23988955
281,pho-thai-town-los-angeles-3,"['vietnamese', 'thai']",Los Angeles,tjsgOJRU4Al40LS8qTX56w,34.101615100000004,-118.3017033,1,4.0,350.0,90027.0,70.23988955
282,pattaya-bay-thai-los-angeles,['thai'],Los Angeles,fEkSGQylqjsLB9GN3N2tvA,34.102548,-118.292194,2,3.5,381.0,90027.0,70.23988955
283,papillon-international-bakery-los-angeles,"['bakeries', 'cakeshop']",Los Angeles,HMLmVDW9F92nSzeAAZ7mFg,34.1018616334339,-118.298906411245,1,4.5,333.0,90027.0,70.23988955
284,palermo-italian-restaurant-los-angeles-2,"['italian', 'pizza']",Los Angeles,gAb-NtuNbNG8p2dqUMQGjw,34.104808807373,-118.291404724121,2,4.0,1476.0,90027.0,70.23988955
285,pa-ord-noodle-los-angeles-4,"['thai', 'noodles']",Los Angeles,adrzBN4C3jpoCAzJX-xscw,34.0985027788903,-118.306131251156,1,4.0,1406.0,90027.0,70.23988955
286,oi-asian-fusion-los-angeles-4,"['filipino', 'asianfusion', 'burgers']",Los Angeles,tqjJYK3KyBjHRDsMT9kCpw,34.1015109972374,-118.293063073577,1,4.5,475.0,90027.0,70.23988955
287,ocha-classic-restaurant-los-angeles-7,['thai'],Los Angeles,29EIWSCJCUjUMdeRh7bUUw,34.1015346825565,-118.306305435744,2,4.0,89.0,90027.0,70.23988955
