,zip_code,ave_agi,count,latitude,longitude,review_count,price*review_count,price_1,price_2,price_3,price_4,rating_0.0,rating_1.0,rating_1.5,rating_2.0,rating_2.5,rating_3.0,rating_3.5,rating_4.0,rating_4.5,rating_5,acaibowls,accessories,acupuncture,afghani,african,airportlounges,amusementparks,antiques,appliances,arabian,arcades,argentine,armenian,artmuseums,arts,artsandcrafts,artsupplies,asianfusion,attractionfarms,australian,bagels,bakeries,bangladeshi,banks,barbers,bars,basque,battingcages,bbq,beachequipmentrental,beaches,bedbreakfast,beer_and_wine,beerbar,beergardens,belgian,bikerentals,bikes,biketours,bookstores,bowling,brasseries,brazilian,breakfast_brunch,breweries,brewpubs,british,bubbletea,buffets,burgers,burmese,butcher,cafes,cafeteria,cajun,cakeshop,cambodian,candy,cantonese,caribbean,carwash,casinos,catering,champagne_bars,cheese,cheesesteaks,chicken_wings,chickenshop,chinese,chocolate,cigarbars,clubcrawl,cocktailbars,coffee,coffeeroasteries,colombian,comedyclubs,comfortfood,convenience,conveyorsushi,cookingclasses,cookingschools,countryclubs,creperies,cuban,cupcakes,customcakes,danceclubs,dancestudio,delis,desserts,dimsum,diners,dinnertheater,distilleries,divebars,diyfood,djs,donuts,drivethrubars,drugstores,eatertainment,egyptian,electronics,electronicsrepair,empanadas,ethiopian,eventplanning,eventservices,falafel,farmersmarket,fashion,festivals,filipino,fishnchips,fleamarkets,floraldesigners,florists,flowers,fondue,food,food_court,fooddeliveryservices,foodstands,foodtours,foodtrucks,french,furniture,galleries,gardening,gardens,gastropubs,gaybars,gelato,georgian,german,giftshops,gluten_free,golf,golfequipment,golflessons,gourmet,greek,grocery,gyms,hainan,halal,hawaiian,headshops,healthmarkets,herbalshops,herbsandspices,himalayan,hkcafe,hobbyshops,homedecor,honduran,hookah_bars,horseracing,hotdog,hotdogs,hotels,hotpot,icecream,icedelivery,importedfood,indonesian,indoor_playcenter,indpak,interiordesign,internetcafe,intlgrocery,irish,irish_pubs,italian,izakaya,japacurry,japanese,jazzandblues,jewelry,juicebars,karaoke,kebab,kids_activities,kitchensupplies,kombucha,korean,kosher,landmarks,laotian,latin,lebanese,localflavor,lounges,macarons,magicians,malaysian,markets,masonry_concrete,massage,meats,media,meditationcenters,mediterranean,menscloth,mex,mexican,mideastern,mobilephonerepair,modern_european,mongolian,moroccan,movietheaters,museums,musicians,musicinstrumentservices,musicvenues,newamerican,newmexican,nicaraguan,nightlife,none,nonprofit,noodles,nutritionists,oliveoil,organic_stores,pakistani,panasian,pancakes,parks,partyequipmentrentals,partysupplies,pastashops,paydayloans,persian,personalchefs,peruvian,petadoption,petstore,pettingzoos,pharmacy,piadina,pianobars,pizza,poke,polish,polynesian,poolbilliards,poolhalls,popuprestaurants,popupshops,portuguese,poutineries,pretzels,propane,pubs,puertorican,pumpkinpatches,racingexperience,ramen,raw_food,religiousitems,restaurants,retirement_homes,russian,salad,salvadoran,sandwiches,scandinavian,seafood,seafoodmarkets,servicestations,shanghainese,shavedice,shavedsnow,shoes,shopping,shoppingcenters,sicilian,singaporean,skate_parks,skateshops,skatingrinks,smokehouse,social_clubs,somali,soulfood,soup,southafrican,southern,souvenirs,spanish,spas,speakeasies,specialtyschools,spiritual_shop,sportgoods,sportsbars,sportsteams,sportswear,srilankan,stadiumsarenas,steak,streetvendors,supperclubs,suppliesrestaurant,sushi,swimmingpools,syrian,szechuan,tabletopgames,tacos,taiwanese,tapas,tapasmallplates,tcm,tea,teambuilding,tennis,teppanyaki,tex,thai,theater,themedcafes,tikibars,tobaccoshops,toys,tradamerican,turkish,ukrainian,uzbek,vapeshops,vegan,vegetarian,venezuelan,venues,veteransorganizations,vietnamese,vintage,vitaminssupplements,waffles,waterdelivery,waterstores,wedding_planning,whiskeybars,wholesale_stores,wholesalers,wine_bars,wineries,winetasteclasses,winetastingroom,womenscloth,wraps,yoga
10,90012,45.3174219499998,320,34.056460535766064,-118.24103947313222,441.675,698.39859375,155,146,17,2,0,2,1,10,15,32,71,125,49,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,3,0,0,3,2,1,1,2,1,3,1,0,0,2,0,0,0,2,2,3,0,1,0,3,3,2,0,0,2,1,1,0,0,0,1,0,1,1,0,0,2,3,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,3,0,2,3,0,1,1,0,1,0,0,1,0,0,1,3,1,3,1,0,2,2,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,3,3,0,0,0,4,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,2,0,0,2,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,3,0,0,0,0,2,2,0,1,0,1,0,0,1,1,2,0,0,0,1,0,3,0,0,0,0,3,1,0,2,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0
11,90013,55.080623609999876,197,34.0465200518455,-118.24592134656586,537.6700507614213,925.2291736452884,70,116,7,4,0,0,1,0,2,14,31,84,51,14,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,2,0,0,0,1,1,2,0,0,0,0,0,1,0,0,3,2,0,0,1,1,3,0,0,3,0,1,0,0,0,1,0,0,0,2,0,1,0,1,2,1,0,0,1,3,3,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,2,0,3,2,0,1,0,0,2,2,1,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,3,3,1,0,0,4,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,3,0,0,0,0,2,2,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,2,0
12,90014,62.30773480999978,161,34.04482877021412,-118.25339043109825,267.87577639751555,429.26677211527334,77,75,5,4,0,1,1,4,7,11,30,54,45,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,3,0,0,0,3,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,2,3,2,2,0,0,0,3,3,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,3,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,0,0,2,2,0,1,0,0,0,0,0,0,2,3,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,4,1,0,0,0,2,2,0,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0
13,90015,58.668145159999874,219,34.040506795956595,-118.26216621810495,221.29223744292239,353.66339317362025,107,96,13,3,0,3,2,6,10,32,46,59,47,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,2,0,0,0,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1,3,0,0,3,1,1,1,0,0,0,0,0,0,2,0,0,1,1,1,2,0,0,0,2,3,1,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,2,0,1,0,0,1,0,0,0,0,0,3,0,0,3,0,0,2,0,1,0,0,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,3,2,0,0,0,1,0,1,0,0,1,3,0,1,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
14,90016,36.23709158000004,80,34.02775747892053,-118.35101501158852,124.4125,164.84656249999998,54,26,0,0,0,0,6,14,7,9,9,23,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,90017,59.02494090000006,177,34.05037932481225,-118.2633329517569,362.59322033898303,567.4481470841712,90,76,9,2,0,0,1,7,9,23,52,59,23,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,1,3,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,3,1,1,0,1,1,0,0,0,0,0,0,2,0,2,0,3,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
16,90018,30.924081059999995,50,34.03301767463738,-118.31492307291963,77.76,96.42240000000001,38,12,0,0,0,0,0,4,6,5,12,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,90019,44.38742160000013,161,34.049881346092896,-118.33873487034592,235.6086956521739,345.36429921685124,91,65,5,0,1,1,2,6,12,13,31,43,44,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,2,0,0,3,0,0,0,2,2,1,0,1,0,1,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,2,0,1,0,0,0,3,2,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,90020,56.922000000000004,206,34.06545330977418,-118.30063074194179,381.97087378640776,636.0000471297955,80,117,7,2,0,0,4,7,3,16,37,83,51,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,0,2,0,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,2,3,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,1,2,0,0,3,1,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,2,1,2,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
19,90021,73.60999999999987,99,34.03625042676745,-118.24110913396551,209.82828282828282,326.3995510662177,50,44,4,1,0,0,1,6,3,5,10,34,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,2,3,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,90022,28.554985010000003,175,34.02394016316656,-118.15584992290216,88.00571428571429,107.11552653061224,137,38,0,0,0,0,3,18,12,17,27,47,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,90023,27.566418760000026,119,34.02491300360271,-118.20324941159394,58.48739495798319,69.79168137843372,98,20,0,1,0,0,6,9,4,19,16,27,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,90024,294.59115040000074,160,34.06068592483857,-118.44199804749098,352.1375,561.219140625,72,81,7,0,0,0,0,1,12,34,34,54,18,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,3,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,3,3,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23,90025,157.268419,230,34.044195032290894,-118.44932560788651,394.26521739130436,654.8231001890359,94,124,8,4,0,0,1,4,13,23,65,91,27,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,2,1,1,0,1,3,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,3,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,3,0,1,3,0,2,1,0,1,0,0,1,0,0,1,0,0,3,1,1,2,1,0,2,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,3,0,1,3,2,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,1,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,2,0,2,0,0,0,1,1,0,1,0,1,0,3,1,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
24,90026,44.19129737000002,214,34.077950865732404,-118.26441374102349,324.17289719626166,501.40761201851683,102,107,5,0,0,0,1,5,3,14,40,75,60,16,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,3,0,0,0,3,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,3,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,2,0,0,0,3,3,1,0,0,1,2,0,0,0,0,1,3,1,2,1,0,2,3,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,3,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,0,0,0,0,0,0,0,2,3,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,2,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,3,2,0,1,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0
